date,shift,team_leader,group,part_number,PO_number,qty_launched,shift_norm,PO_status,tube_fitting,QC_isual,QC_imension,QC_softness,QC_overlap,QC_rubber,OK_qty,scrap_softness,scrap_overlap,scrap_welding,scrap_deformation,scrap_holes,scrap_rubber,scrap_tube,total_scrap,scrap%,Break
2025-10-23,Afternoon,Alex,2,100005035.00.03,4000382,282,720,open,na,ok,ok,nok,ok,ok,280,1,0,0,1,0,0,0,2,"0,71",18:00-18:30
2025-10-23,Afternoon,Alex,2,100005039.00.04,4000382,282,720,open,na,ok,ok,nok,nok,ok,280,1,1,0,0,0,0,0,2,"0,71",18:00-18:30
2025-10-24,Morning,John,3,100005049.00.03,4000380,741,750,open,na,ok,ok,nok,nok,ok,735,4,1,1,0,0,0,0,6,"0,81",10:00-10:30
2025-10-24,Morning,John,3,100005051.00.04,4000380,741,750,open,na,ok,ok,nok,nok,ok,732,6,1,2,0,0,0,0,9,"1,21",10:00-10:30
2025-10-24,Afternoon,Alex,3,100005049.00.03,4000380,44,720,CLOSED,na,ok,ok,ok,ok,ok,44,0,0,0,0,0,0,0,0,0,18:00-18:30
2025-10-24,Afternoon,Alex,3,100005051.00.04,4000380,44,720,CLOSED,na,ok,ok,nok,nok,ok,42,1,1,0,0,0,0,0,2,"4,55",18:00-18:30
2025-10-24,Afternoon,Alex,3,100005049.00.03,4000383,708,720,open,na,ok,ok,nok,nok,ok,703,3,1,0,1,0,0,0,5,"0,71",18:00-18:30
2025-10-24,Afternoon,Alex,3,100005051.00.04,4000383,708,720,open,na,ok,ok,nok,nok,ok,698,5,2,0,3,0,0,0,10,"1,41",18:00-18:30
2025-10-27,Morning,John,3,100005049.00.03,4000383,492,720,CLOSED,na,ok,ok,nok,nok,ok,489,1,1,0,1,0,0,0,3,"0,61",10:00-10:30
2025-10-27,Morning,John,3,100005051.00.04,4000383,492,720,CLOSED,na,ok,ok,nok,nok,ok,486,4,1,0,1,0,0,0,6,"1,22",10:00-10:30
2025-10-27,Morning,John,3,100005049.00.03,4000387,242,720,open,na,ok,ok,nok,ok,ok,239,2,0,0,0,1,0,0,3,"1,24",10:00-10:30
2025-10-27,Morning,John,3,100005051.00.04,4000387,242,720,open,na,ok,ok,nok,nok,ok,240,1,1,0,0,0,0,0,2,"0,83",10:00-10:30
2025-10-27,Afternoon,Alex,3,100005049.00.03,4000387,734,750,open,na,ok,ok,nok,nok,ok,727,4,2,0,1,0,0,0,7,"0,95",18:00-18:30
2025-10-27,Afternoon,Alex,3,100005051.00.04,4000387,734,750,open,na,ok,ok,nok,nok,ok,726,4,2,0,2,0,0,0,8,"1,09",18:00-18:30
2025-10-28,Morning,John,1,100005078.00.06,4000384,5,720,CLOSED,ok,ok,ok,ok,ok,ok,5,0,0,0,0,0,0,0,0,0,10:00-10:30
2025-10-28,Morning,John,1,100005081.00.05,4000384,5,720,CLOSED,na,ok,ok,ok,ok,ok,5,0,0,0,0,0,0,0,0,0,10:00-10:30
2025-10-28,Morning,John,1,100005058.00.05,4000384,5,720,CLOSED,na,ok,ok,ok,ok,ok,5,0,0,0,0,0,0,0,0,0,10:00-10:30
2025-10-28,Morning,John,1,100005078.00.06,4000388,738,720,open,ok,ok,ok,nok,nok,ok,732,3,2,0,0,1,0,0,6,"0,81",10:00-10:30
2025-10-28,Morning,John,1,100005081.00.05,4000388,738,720,open,na,ok,ok,nok,nok,ok,729,6,2,0,0,1,0,0,9,"1,22",10:00-10:30
2025-10-28,Morning,John,1,100005058.00.05,4000388,738,720,open,na,ok,ok,nok,nok,ok,724,7,4,0,3,0,0,0,14,"1,9",10:00-10:30
2025-10-28,Afternoon,Alex,1,100005078.00.06,4000388,462,720,CLOSED,ok,ok,ok,nok,nok,ok,460,1,1,0,0,0,0,0,2,"0,43",18:00-18:30
2025-10-28,Afternoon,Alex,1,100005081.00.05,4000388,462,720,CLOSED,na,ok,ok,nok,nok,ok,455,3,2,2,0,0,0,0,7,"1,52",18:00-18:30
2025-10-28,Afternoon,Alex,1,100005058.00.05,4000388,462,720,CLOSED,na,ok,ok,ok,nok,ok,461,0,1,0,0,0,0,0,1,"0,22",18:00-18:30
2025-10-28,Afternoon,Alex,1,100005078.00.06,4000389,298,720,open,ok,ok,ok,nok,nok,ok,292,3,2,0,1,0,0,0,6,"2,01",18:00-18:30
2025-10-28,Afternoon,Alex,1,100005081.00.05,4000389,298,720,open,na,ok,ok,nok,nok,ok,293,3,1,0,0,1,0,0,5,"1,68",18:00-18:30
2025-10-28,Afternoon,Alex,1,100005058.00.05,4000389,298,720,open,na,ok,ok,nok,ok,ok,296,1,0,0,1,0,0,0,2,"0,67",18:00-18:30
2025-10-29,Morning,Alex,2,100005035.00.03,4000386,700,720,CLOSED,na,ok,ok,nok,nok,ok,695,3,1,0,1,0,0,0,5,"0,71",10:00-10:30
2025-10-29,Morning,Alex,2,100005039.00.04,4000386,700,720,CLOSED,na,ok,ok,nok,nok,ok,689,6,2,0,0,3,0,0,11,"1,57",10:00-10:30
2025-10-29,Morning,Alex,2,100005035.00.03,4000390,1,720,open,na,ok,ok,ok,ok,ok,1,0,0,0,0,0,0,0,0,0,10:00-10:30
2025-10-29,Morning,Alex,2,100005039.00.04,4000390,1,720,open,na,ok,ok,ok,ok,ok,1,0,0,0,0,0,0,0,0,0,10:00-10:30
2025-10-29,Afternoon,John,2,100005035.00.03,4000390,733,750,open,na,ok,ok,nok,nok,ok,726,4,2,0,0,1,0,0,7,"0,95",18:00-18:30
2025-10-29,Afternoon,John,2,100005039.00.04,4000390,733,750,open,na,ok,ok,nok,nok,ok,727,4,1,0,0,1,0,0,6,"0,82",18:00-18:30
2025-10-30,Morning,Alex,3,100005049.00.03,4000387,224,720,CLOSED,na,ok,ok,nok,ok,ok,221,2,0,1,0,0,0,0,3,"1,34",10:00-10:30
2025-10-30,Morning,Alex,3,100005051.00.04,4000387,224,720,CLOSED,na,ok,ok,nok,ok,ok,223,1,0,0,0,0,0,0,1,"0,45",10:00-10:30
2025-10-30,Morning,Alex,3,100005049.00.03,4000391,483,720,open,na,ok,ok,nok,nok,ok,480,2,1,0,0,0,0,0,3,"0,62",10:00-10:30
2025-10-30,Morning,Alex,3,100005051.00.04,4000391,483,720,open,na,ok,ok,nok,nok,ok,476,3,2,2,0,0,0,0,7,"1,45",10:00-10:30
2025-10-30,Afternoon,John,3,100005049.00.03,4000391,717,720,CLOSED,na,ok,ok,nok,nok,ok,711,3,2,0,1,0,0,0,6,"0,84",18:00-18:30
2025-10-30,Afternoon,John,3,100005051.00.04,4000391,717,720,CLOSED,na,ok,ok,nok,nok,ok,706,5,4,0,2,0,0,0,11,"1,53",18:00-18:30
2025-10-30,Afternoon,John,3,100005049.00.03,4000394,17,720,open,na,ok,ok,ok,ok,ok,17,0,0,0,0,0,0,0,0,0,18:00-18:30
2025-10-30,Afternoon,John,3,100005051.00.04,4000394,17,720,open,na,ok,ok,ok,ok,ok,16,0,0,0,0,1,0,0,1,"5,88",18:00-18:30
2025-10-31,Morning,Alex,1,100005078.00.06,4000389,762,750,open,ok,ok,ok,nok,nok,ok,758,2,1,0,0,1,0,0,4,"0,52",10:00-10:30
2025-10-31,Morning,Alex,1,100005081.00.05,4000389,762,750,open,na,ok,ok,nok,ok,ok,759,2,0,0,1,0,0,0,3,"0,39",10:00-10:30
2025-10-31,Morning,Alex,1,100005058.00.05,4000389,762,750,open,na,ok,ok,nok,nok,ok,751,7,2,0,0,2,0,0,11,"1,44",10:00-10:30
2025-10-31,Afternoon,John,1,100005078.00.06,4000389,140,720,CLOSED,ok,ok,ok,ok,ok,ok,140,0,0,0,0,0,0,0,0,0,18:00-18:30
2025-10-31,Afternoon,John,1,100005081.00.05,4000389,140,720,CLOSED,na,ok,ok,nok,ok,ok,139,1,0,0,0,0,0,0,1,"0,71",18:00-18:30
2025-10-31,Afternoon,John,1,100005058.00.05,4000389,140,720,CLOSED,na,ok,ok,nok,nok,ok,138,1,1,0,0,0,0,0,2,"1,43",18:00-18:30
2025-10-31,Afternoon,John,1,100005078.00.06,4000395,617,720,open,ok,ok,ok,nok,nok,ok,612,3,1,0,1,0,0,0,5,"0,81",18:00-18:30
2025-10-31,Afternoon,John,1,100005081.00.05,4000395,617,720,open,na,ok,ok,nok,nok,ok,610,5,1,0,1,0,0,0,7,"1,13",18:00-18:30
2025-10-31,Afternoon,John,1,100005058.00.05,4000395,617,720,open,na,ok,ok,nok,nok,ok,610,4,2,0,0,1,0,0,7,"1,13",18:00-18:30
2025-11-03,Morning,Alex,1,100005078.00.06,4000395,583,720,CLOSED,ok,ok,ok,nok,nok,ok,576,4,2,0,1,0,0,0,7,"1,2",10:00-10:30
2025-11-03,Morning,Alex,1,100005081.00.05,4000395,583,720,CLOSED,na,ok,ok,nok,nok,ok,579,2,1,0,0,1,0,0,4,"0,69",10:00-10:30
2025-11-03,Morning,Alex,1,100005058.00.05,4000395,583,720,CLOSED,na,ok,ok,nok,nok,ok,578,2,2,1,0,0,0,0,5,"0,86",10:00-10:30
2025-11-03,Morning,Alex,1,100005078.00.06,4000398,177,720,open,ok,ok,ok,ok,ok,ok,177,0,0,0,0,0,0,0,0,0,10:00-10:30
2025-11-03,Morning,Alex,1,100005081.00.05,4000398,177,720,open,na,ok,ok,ok,ok,ok,177,0,0,0,0,0,0,0,0,0,10:00-10:30
2025-11-03,Morning,Alex,1,100005058.00.05,4000398,177,720,open,na,ok,ok,nok,nok,ok,175,1,1,0,0,0,0,0,2,"1,13",10:00-10:30
2025-11-03,Afternoon,John,1,100005078.00.06,4000398,755,750,open,ok,ok,ok,nok,nok,ok,746,6,1,0,0,2,0,0,9,"1,19",18:00-18:30
2025-11-03,Afternoon,John,1,100005081.00.05,4000398,755,750,open,na,ok,ok,nok,nok,ok,743,6,3,0,0,3,0,0,12,"1,59",18:00-18:30
2025-11-03,Afternoon,John,1,100005058.00.05,4000398,755,750,open,na,ok,ok,nok,nok,ok,746,5,2,2,0,0,0,0,9,"1,19",18:00-18:30
2025-11-04,Morning,Alex,2,100005035.00.03,4000396,191,720,CLOSED,na,ok,ok,nok,nok,ok,187,2,1,0,1,0,0,0,4,"2,09",10:00-10:30
2025-11-04,Morning,Alex,2,100005039.00.04,4000396,191,720,CLOSED,na,ok,ok,nok,ok,ok,190,1,0,0,0,0,0,0,1,"0,52",10:00-10:30
2025-11-04,Morning,Alex,2,100005035.00.03,4000399,530,720,open,na,ok,ok,nok,nok,ok,524,3,2,0,0,1,0,0,6,"1,13",10:00-10:30
2025-11-04,Morning,Alex,2,100005039.00.04,4000399,530,720,open,na,ok,ok,nok,nok,ok,521,4,2,0,3,0,0,0,9,"1,7",10:00-10:30
2025-11-04,Afternoon,John,2,100005035.00.03,4000399,670,720,CLOSED,na,ok,ok,nok,nok,ok,666,2,1,0,1,0,0,0,4,"0,6",18:00-18:30
2025-11-04,Afternoon,John,2,100005039.00.04,4000399,670,720,CLOSED,na,ok,ok,nok,nok,ok,664,3,1,0,0,2,0,0,6,"0,9",18:00-18:30
2025-11-04,Afternoon,John,2,100005035.00.03,4000400,32,720,open,na,ok,ok,ok,ok,ok,32,0,0,0,0,0,0,0,0,0,18:00-18:30
2025-11-04,Afternoon,John,2,100005039.00.04,4000400,32,720,open,na,ok,ok,ok,ok,ok,32,0,0,0,0,0,0,0,0,0,18:00-18:30
2025-11-05,Morning,John,3,100005049.00.03,4000397,720,750,open,na,ok,ok,nok,nok,ok,716,2,1,0,0,1,0,0,4,"0,56",10:00-10:30
2025-11-05,Morning,John,3,100005051.00.04,4000397,720,750,open,na,ok,ok,nok,nok,ok,713,4,1,0,0,2,0,0,7,"0,97",10:00-10:30
2025-11-05,Afternoon,Alex,3,100005049.00.03,4000397,215,720,CLOSED,na,ok,ok,nok,ok,ok,212,2,0,0,0,1,0,0,3,"1,4",18:00-18:30
2025-11-05,Afternoon,Alex,3,100005051.00.04,4000397,215,720,CLOSED,na,ok,ok,nok,nok,ok,210,3,1,0,0,1,0,0,5,"2,33",18:00-18:30
2025-11-05,Afternoon,Alex,3,100005049.00.03,4000401,525,720,open,na,ok,ok,nok,nok,ok,519,3,2,0,1,0,0,0,6,"1,14",18:00-18:30
2025-11-05,Afternoon,Alex,3,100005051.00.04,4000401,525,720,open,na,ok,ok,nok,nok,ok,518,3,2,0,0,2,0,0,7,"1,33",18:00-18:30
2025-11-06,Morning,John,1,100005078.00.06,4000398,268,720,CLOSED,ok,ok,ok,nok,nok,ok,265,2,1,0,0,0,0,0,3,"1,12",10:00-10:30
2025-11-06,Morning,John,1,100005081.00.05,4000398,268,720,CLOSED,na,ok,ok,nok,ok,ok,266,1,0,0,0,1,0,0,2,"0,75",10:00-10:30
2025-11-06,Morning,John,1,100005058.00.05,4000398,268,720,CLOSED,na,ok,ok,nok,ok,ok,266,1,0,0,1,0,0,0,2,"0,75",10:00-10:30
2025-11-06,Morning,John,1,100005078.00.06,4000402,494,720,open,ok,ok,ok,nok,nok,ok,492,1,1,0,0,0,0,0,2,"0,4",10:00-10:30
2025-11-06,Morning,John,1,100005081.00.05,4000402,494,720,open,na,ok,ok,nok,nok,ok,487,4,2,0,0,1,0,0,7,"1,42",10:00-10:30
2025-11-06,Morning,John,1,100005058.00.05,4000402,494,720,open,na,ok,ok,nok,nok,ok,490,2,1,1,0,0,0,0,4,"0,81",10:00-10:30
2025-11-06,Afternoon,Alex,1,100005078.00.06,4000402,706,720,CLOSED,ok,ok,ok,nok,nok,ok,699,4,2,0,0,1,0,0,7,"0,99",18:00-18:30
2025-11-06,Afternoon,Alex,1,100005081.00.05,4000402,706,720,CLOSED,na,ok,ok,nok,nok,ok,693,7,3,0,3,0,0,0,13,"1,84",18:00-18:30
2025-11-06,Afternoon,Alex,1,100005058.00.05,4000402,706,720,CLOSED,na,ok,ok,nok,nok,ok,698,4,1,0,0,3,0,0,8,"1,13",18:00-18:30
2025-11-06,Afternoon,Alex,1,100005078.00.06,4000403,57,720,open,ok,ok,ok,nok,ok,ok,56,1,0,0,0,0,0,0,1,"1,75",18:00-18:30
2025-11-06,Afternoon,Alex,1,100005081.00.05,4000403,57,720,open,na,ok,ok,nok,ok,ok,56,1,0,0,0,0,0,0,1,"1,75",18:00-18:30
2025-11-06,Afternoon,Alex,1,100005058.00.05,4000403,57,720,open,na,ok,ok,nok,ok,ok,56,1,0,0,0,0,0,0,1,"1,75",18:00-18:30
2025-11-07,Morning,John,2,100005035.00.03,4000400,740,750,open,na,ok,ok,nok,nok,ok,732,4,1,0,0,3,0,0,8,"1,08",10:00-10:30
2025-11-07,Morning,John,2,100005039.00.04,4000400,740,750,open,na,ok,ok,nok,nok,ok,732,5,1,2,0,0,0,0,8,"1,08",10:00-10:30
2025-11-07,Afternoon,Alex,2,100005035.00.03,4000400,428,720,CLOSED,na,ok,ok,nok,nok,ok,421,4,1,0,0,2,0,0,7,"1,64",18:00-18:30
2025-11-07,Afternoon,Alex,2,100005039.00.04,4000400,428,720,CLOSED,na,ok,ok,nok,nok,ok,424,2,1,0,1,0,0,0,4,"0,93",18:00-18:30
2025-11-07,Afternoon,Alex,2,100005035.00.03,4000404,306,720,open,na,ok,ok,nok,ok,ok,304,1,0,0,1,0,0,0,2,"0,65",18:00-18:30
2025-11-07,Afternoon,Alex,2,100005039.00.04,4000404,306,720,open,na,ok,ok,nok,nok,ok,304,1,1,0,0,0,0,0,2,"0,65",18:00-18:30
2025-11-10,Morning,John,2,100005035.00.03,4000404,702,750,open,na,ok,ok,nok,nok,ok,694,5,1,2,0,0,0,0,8,"1,14",10:00-10:30
2025-11-10,Morning,John,2,100005039.00.04,4000404,702,750,open,na,ok,ok,nok,ok,ok,699,2,0,0,0,1,0,0,3,"0,43",10:00-10:30
2025-11-10,Afternoon,Alex,2,100005035.00.03,4000404,192,720,CLOSED,na,ok,ok,nok,ok,ok,191,1,0,0,0,0,0,0,1,"0,52",18:00-18:30
2025-11-10,Afternoon,Alex,2,100005039.00.04,4000404,192,720,CLOSED,na,ok,ok,nok,ok,ok,191,1,0,0,0,0,0,0,1,"0,52",18:00-18:30
2025-11-10,Afternoon,Alex,2,100005035.00.03,4000407,558,720,open,na,ok,ok,nok,nok,ok,550,5,1,2,0,0,0,0,8,"1,43",18:00-18:30
2025-11-10,Afternoon,Alex,2,100005039.00.04,4000407,558,720,open,na,ok,ok,nok,nok,ok,549,5,2,2,0,0,0,0,9,"1,61",18:00-18:30
2025-11-11,Morning,John,3,100005049.00.03,4000405,412,720,CLOSED,na,ok,ok,nok,ok,ok,411,1,0,0,0,0,0,0,1,"0,24",10:00-10:30
2025-11-11,Morning,John,3,100005051.00.04,4000405,412,720,CLOSED,na,ok,ok,nok,nok,ok,405,4,1,0,2,0,0,0,7,"1,7",10:00-10:30
2025-11-11,Morning,John,3,100005049.00.03,4000408,331,720,open,na,ok,ok,nok,nok,ok,325,3,1,2,0,0,0,0,6,"1,81",10:00-10:30
2025-11-11,Morning,John,3,100005051.00.04,4000408,331,720,open,na,ok,ok,ok,ok,ok,331,0,0,0,0,0,0,0,0,0,10:00-10:30
2025-11-11,Afternoon,Alex,3,100005049.00.03,4000408,703,750,open,na,ok,ok,nok,nok,ok,699,2,1,1,0,0,0,0,4,"0,57",18:00-18:30
2025-11-11,Afternoon,Alex,3,100005051.00.04,4000408,703,750,open,na,ok,ok,nok,nok,ok,694,5,2,0,0,2,0,0,9,"1,28",18:00-18:30
2025-11-12,Morning,Alex,1,100005078.00.06,4000406,746,750,open,ok,ok,ok,nok,nok,ok,741,2,1,0,0,2,0,0,5,"0,67",10:00-10:30
2025-11-12,Morning,Alex,1,100005081.00.05,4000406,746,750,open,na,ok,ok,nok,nok,ok,741,3,1,1,0,0,0,0,5,"0,67",10:00-10:30
2025-11-12,Morning,Alex,1,100005058.00.05,4000406,746,750,open,na,ok,ok,nok,nok,ok,741,3,1,0,1,0,0,0,5,"0,67",10:00-10:30
2025-11-12,Afternoon,John,1,100005078.00.06,4000406,125,720,CLOSED,ok,ok,ok,nok,ok,ok,123,1,0,0,0,1,0,0,2,"1,6",18:00-18:30
2025-11-12,Afternoon,John,1,100005081.00.05,4000406,125,720,CLOSED,na,ok,ok,ok,ok,ok,125,0,0,0,0,0,0,0,0,0,18:00-18:30
2025-11-12,Afternoon,John,1,100005058.00.05,4000406,125,720,CLOSED,na,ok,ok,nok,ok,ok,124,1,0,0,0,0,0,0,1,"0,8",18:00-18:30
2025-11-12,Afternoon,John,1,100005078.00.06,4000409,610,720,open,ok,ok,ok,nok,nok,ok,604,3,1,2,0,0,0,0,6,"0,98",18:00-18:30
2025-11-12,Afternoon,John,1,100005081.00.05,4000409,610,720,open,na,ok,ok,nok,nok,ok,604,4,1,0,0,1,0,0,6,"0,98",18:00-18:30
2025-11-12,Afternoon,John,1,100005058.00.05,4000409,610,720,open,na,ok,ok,nok,nok,ok,599,5,3,0,3,0,0,0,11,"1,8",18:00-18:30
2025-11-13,Morning,Alex,2,100005035.00.03,4000407,642,720,CLOSED,na,ok,ok,nok,nok,ok,633,4,2,0,0,3,0,0,9,"1,4",10:00-10:30
2025-11-13,Morning,Alex,2,100005039.00.04,4000407,642,720,CLOSED,na,ok,ok,nok,nok,ok,636,3,1,0,0,2,0,0,6,"0,93",10:00-10:30
2025-11-13,Morning,Alex,2,100005035.00.03,4000410,67,720,open,na,ok,ok,ok,nok,ok,66,0,1,0,0,0,0,0,1,"1,49",10:00-10:30
2025-11-13,Morning,Alex,2,100005039.00.04,4000410,67,720,open,na,ok,ok,nok,ok,ok,66,1,0,0,0,0,0,0,1,"1,49",10:00-10:30
2025-11-13,Afternoon,John,2,100005035.00.03,4000410,745,750,open,na,ok,ok,nok,nok,ok,737,5,2,0,1,0,0,0,8,"1,07",18:00-18:30
2025-11-13,Afternoon,John,2,100005039.00.04,4000410,745,750,open,na,ok,ok,nok,nok,ok,734,6,2,0,0,3,0,0,11,"1,48",18:00-18:30
2025-11-14,Morning,Alex,3,100005049.00.03,4000408,166,720,CLOSED,na,ok,ok,nok,ok,ok,165,1,0,0,0,0,0,0,1,"0,6",10:00-10:30
2025-11-14,Morning,Alex,3,100005051.00.04,4000408,166,720,CLOSED,na,ok,ok,nok,nok,ok,164,1,1,0,0,0,0,0,2,"1,2",10:00-10:30
2025-11-14,Morning,Alex,3,100005049.00.03,4000411,572,720,open,na,ok,ok,nok,nok,ok,566,3,1,0,0,2,0,0,6,"1,05",10:00-10:30
2025-11-14,Morning,Alex,3,100005051.00.04,4000411,572,720,open,na,ok,ok,nok,nok,ok,565,3,1,3,0,0,0,0,7,"1,22",10:00-10:30
2025-11-14,Afternoon,John,3,100005049.00.03,4000411,628,720,CLOSED,na,ok,ok,nok,nok,ok,624,3,1,0,0,0,0,0,4,"0,64",18:00-18:30
2025-11-14,Afternoon,John,3,100005051.00.04,4000411,628,720,CLOSED,na,ok,ok,nok,nok,ok,616,8,2,0,2,0,0,0,12,"1,91",18:00-18:30
2025-11-14,Afternoon,John,3,100005049.00.03,4000412,97,720,open,na,ok,ok,ok,ok,ok,97,0,0,0,0,0,0,0,0,0,18:00-18:30
2025-11-14,Afternoon,John,3,100005051.00.04,4000412,97,720,open,na,ok,ok,nok,ok,ok,96,1,0,0,0,0,0,0,1,"1,03",18:00-18:30
2025-11-17,Morning,Alex,3,100005049.00.03,4000412,754,750,open,na,ok,ok,nok,nok,ok,745,5,2,0,0,2,0,0,9,"1,19",10:00-10:30
2025-11-17,Morning,Alex,3,100005051.00.04,4000412,754,750,open,na,ok,ok,nok,nok,ok,742,6,3,0,3,0,0,0,12,"1,59",10:00-10:30
2025-11-17,Afternoon,John,3,100005049.00.03,4000412,349,720,CLOSED,na,ok,ok,nok,ok,ok,347,1,0,1,0,0,0,0,2,"0,57",18:00-18:30
2025-11-17,Afternoon,John,3,100005051.00.04,4000412,349,720,CLOSED,na,ok,ok,nok,nok,ok,347,1,1,0,0,0,0,0,2,"0,57",18:00-18:30
2025-11-17,Afternoon,John,3,100005049.00.03,4000415,402,720,open,na,ok,ok,nok,ok,ok,401,1,0,0,0,0,0,0,1,"0,25",18:00-18:30
2025-11-17,Afternoon,John,3,100005051.00.04,4000415,402,720,open,na,ok,ok,nok,nok,ok,399,2,1,0,0,0,0,0,3,"0,75",18:00-18:30
2025-11-18,Morning,Alex,1,100005078.00.06,4000413,303,720,CLOSED,ok,ok,ok,nok,nok,ok,299,2,1,0,0,1,0,0,4,"1,32",10:00-10:30
2025-11-18,Morning,Alex,1,100005081.00.05,4000413,303,720,CLOSED,na,ok,ok,nok,nok,ok,299,2,1,0,1,0,0,0,4,"1,32",10:00-10:30
2025-11-18,Morning,Alex,1,100005058.00.05,4000413,303,720,CLOSED,na,ok,ok,nok,nok,ok,298,2,2,0,1,0,0,0,5,"1,65",10:00-10:30
2025-11-18,Morning,Alex,1,100005078.00.06,4000416,438,720,open,ok,ok,ok,nok,nok,ok,431,4,1,0,2,0,0,0,7,"1,6",10:00-10:30
2025-11-18,Morning,Alex,1,100005081.00.05,4000416,438,720,open,na,ok,ok,nok,nok,ok,430,4,2,0,0,2,0,0,8,"1,83",10:00-10:30
2025-11-18,Morning,Alex,1,100005058.00.05,4000416,438,720,open,na,ok,ok,nok,nok,ok,435,2,1,0,0,0,0,0,3,"0,68",10:00-10:30
2025-11-18,Afternoon,John,1,100005078.00.06,4000416,737,750,open,ok,ok,ok,nok,nok,ok,729,5,1,2,0,0,0,0,8,"1,09",18:00-18:30
2025-11-18,Afternoon,John,1,100005081.00.05,4000416,737,750,open,na,ok,ok,nok,nok,ok,734,2,1,0,0,0,0,0,3,"0,41",18:00-18:30
2025-11-18,Afternoon,John,1,100005058.00.05,4000416,737,750,open,na,ok,ok,nok,nok,ok,729,4,2,0,2,0,0,0,8,"1,09",18:00-18:30
2025-11-19,Morning,John,2,100005035.00.03,4000414,109,720,CLOSED,na,ok,ok,nok,ok,ok,108,1,0,0,0,0,0,0,1,"0,92",10:00-10:30
2025-11-19,Morning,John,2,100005039.00.04,4000414,109,720,CLOSED,na,ok,ok,ok,ok,ok,108,0,0,0,1,0,0,0,1,"0,92",10:00-10:30
2025-11-19,Morning,John,2,100005035.00.03,4000417,624,720,open,na,ok,ok,nok,nok,ok,618,3,1,0,0,2,0,0,6,"0,96",10:00-10:30
2025-11-19,Morning,John,2,100005039.00.04,4000417,624,720,open,na,ok,ok,nok,nok,ok,617,3,2,0,0,2,0,0,7,"1,12",10:00-10:30
2025-11-19,Afternoon,Alex,2,100005035.00.03,4000417,576,720,CLOSED,na,ok,ok,nok,nok,ok,568,4,2,2,0,0,0,0,8,"1,39",18:00-18:30
2025-11-19,Afternoon,Alex,2,100005039.00.04,4000417,576,720,CLOSED,na,ok,ok,nok,nok,ok,573,2,1,0,0,0,0,0,3,"0,52",18:00-18:30
2025-11-19,Afternoon,Alex,2,100005035.00.03,4000418,174,720,open,na,ok,ok,ok,nok,ok,173,0,1,0,0,0,0,0,1,"0,57",18:00-18:30
2025-11-19,Afternoon,Alex,2,100005039.00.04,4000418,174,720,open,na,ok,ok,nok,ok,ok,172,1,0,0,0,1,0,0,2,"1,15",18:00-18:30
2025-11-20,Morning,John,3,100005049.00.03,4000415,719,750,open,na,ok,ok,nok,nok,ok,710,4,3,0,2,0,0,0,9,"1,25",10:00-10:30
2025-11-20,Morning,John,3,100005051.00.04,4000415,719,750,open,na,ok,ok,nok,nok,ok,714,2,1,0,0,2,0,0,5,"0,7",10:00-10:30
2025-11-20,Afternoon,Alex,3,100005049.00.03,4000415,79,720,CLOSED,na,ok,ok,nok,ok,ok,78,1,0,0,0,0,0,0,1,"1,27",18:00-18:30
2025-11-20,Afternoon,Alex,3,100005051.00.04,4000415,79,720,CLOSED,na,ok,ok,ok,ok,ok,79,0,0,0,0,0,0,0,0,0,18:00-18:30
2025-11-20,Afternoon,Alex,3,100005049.00.03,4000419,665,720,open,na,ok,ok,nok,nok,ok,657,5,2,0,1,0,0,0,8,"1,2",18:00-18:30
2025-11-20,Afternoon,Alex,3,100005051.00.04,4000419,665,720,open,na,ok,ok,nok,nok,ok,660,3,1,1,0,0,0,0,5,"0,75",18:00-18:30
2025-11-21,Morning,John,1,100005078.00.06,4000416,25,720,CLOSED,ok,ok,ok,ok,ok,ok,25,0,0,0,0,0,0,0,0,0,10:00-10:30
2025-11-21,Morning,John,1,100005081.00.05,4000416,25,720,CLOSED,na,ok,ok,ok,ok,ok,25,0,0,0,0,0,0,0,0,0,10:00-10:30
2025-11-21,Morning,John,1,100005058.00.05,4000416,25,720,CLOSED,na,ok,ok,ok,ok,ok,25,0,0,0,0,0,0,0,0,0,10:00-10:30
2025-11-21,Morning,John,1,100005078.00.06,4000420,734,720,open,ok,ok,ok,nok,nok,ok,724,6,1,0,3,0,0,0,10,"1,36",10:00-10:30
2025-11-21,Morning,John,1,100005081.00.05,4000420,734,720,open,na,ok,ok,nok,nok,ok,731,2,1,0,0,0,0,0,3,"0,41",10:00-10:30
2025-11-21,Morning,John,1,100005058.00.05,4000420,734,720,open,na,ok,ok,nok,nok,ok,729,3,1,1,0,0,0,0,5,"0,68",10:00-10:30
2025-11-21,Afternoon,Alex,1,100005078.00.06,4000420,466,720,CLOSED,ok,ok,ok,nok,nok,ok,460,3,2,0,0,1,0,0,6,"1,29",18:00-18:30
2025-11-21,Afternoon,Alex,1,100005081.00.05,4000420,466,720,CLOSED,na,ok,ok,nok,ok,ok,465,1,0,0,0,0,0,0,1,"0,21",18:00-18:30
2025-11-21,Afternoon,Alex,1,100005058.00.05,4000420,466,720,CLOSED,na,ok,ok,nok,nok,ok,462,2,1,0,1,0,0,0,4,"0,86",18:00-18:30
